"samples","biome","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","full_metadata_link","investigation_type","sequence_type","collection_date","continent","country","latitude","longitude","PI_organization","PI_organization_address","PI_organization_country","PI_firstname","PI_lastname","PI_email","env_package_full","X","project_id"
"mgm4777335","biome","organic feature","feces","microbial mat|biofilm","microbial mat","CHMI_2644","Distribution of AR genes in CompostingRun4","https://api.mg-rast.org/metagenome/mgm4777335.3/metadata?verbosity=full","metagenome","WGS","2017-08-30",NA,"USA",32,44,"Upenn","342,New Boloton center","USA","Dipi","Pitta","dpitta@upenn.edu","{'id': 'mge635917', 'name': 'Sam11: microbial mat|biofilm', 'type': 'microbial mat|biofilm', 'data': {'sample_name': 'Sam11', 'depth': 1, 'env_package': 'microbial mat|biofilm', 'elevation': 1, 'mgrast_id': 'mge635917'}}",NA,"mgp83664"
"mgm4777336","biome","organic feature","feces","microbial mat|biofilm","microbial mat","CHMI_2647","Distribution of AR genes in CompostingRun4","https://api.mg-rast.org/metagenome/mgm4777336.3/metadata?verbosity=full","metagenome","WGS","2017-08-30",NA,"USA",32,44,"Upenn","342,New Boloton center","USA","Dipi","Pitta","dpitta@upenn.edu","{'type': 'microbial mat|biofilm', 'id': 'mge635926', 'name': 'Sam14: microbial mat|biofilm', 'data': {'elevation': 1, 'depth': 1, 'env_package': 'microbial mat|biofilm', 'mgrast_id': 'mge635926', 'sample_name': 'Sam14'}}",NA,"mgp83664"
"mgm4777337","biome","organic feature","feces","microbial mat|biofilm","microbial mat","CHMI_2646","Distribution of AR genes in CompostingRun4","https://api.mg-rast.org/metagenome/mgm4777337.3/metadata?verbosity=full","metagenome","WGS","2017-08-30",NA,"USA",32,44,"Upenn","342,New Boloton center","USA","Dipi","Pitta","dpitta@upenn.edu","{'id': 'mge635923', 'type': 'microbial mat|biofilm', 'name': 'Sam13: microbial mat|biofilm', 'data': {'elevation': 1, 'depth': 1, 'env_package': 'microbial mat|biofilm', 'mgrast_id': 'mge635923', 'sample_name': 'Sam13'}}",NA,"mgp83664"
"mgm4777338","biome","organic feature","feces","microbial mat|biofilm","microbial mat","CHMI_2643","Distribution of AR genes in CompostingRun4","https://api.mg-rast.org/metagenome/mgm4777338.3/metadata?verbosity=full","metagenome","WGS","2017-08-30",NA,"USA",32,44,"Upenn","342,New Boloton center","USA","Dipi","Pitta","dpitta@upenn.edu","{'type': 'microbial mat|biofilm', 'data': {'mgrast_id': 'mge635914', 'sample_name': 'Sam10', 'elevation': 1, 'env_package': 'microbial mat|biofilm', 'depth': 1}, 'id': 'mge635914', 'name': 'Sam10: microbial mat|biofilm'}",NA,"mgp83664"
"mgm4777339","biome","organic feature","feces","microbial mat|biofilm","microbial mat","CHMI_2641","Distribution of AR genes in CompostingRun4","https://api.mg-rast.org/metagenome/mgm4777339.3/metadata?verbosity=full","metagenome","WGS","2017-08-30",NA,"USA",32,44,"Upenn","342,New Boloton center","USA","Dipi","Pitta","dpitta@upenn.edu","{'id': 'mge635908', 'data': {'depth': 1, 'mgrast_id': 'mge635908', 'env_package': 'microbial mat|biofilm', 'sample_name': 'Sam8', 'elevation': 1}, 'name': 'Sam8: microbial mat|biofilm', 'type': 'microbial mat|biofilm'}",NA,"mgp83664"
"mgm4777340","biome","organic feature","feces","microbial mat|biofilm","microbial mat","CHMI_2638","Distribution of AR genes in CompostingRun4","https://api.mg-rast.org/metagenome/mgm4777340.3/metadata?verbosity=full","metagenome","WGS","2017-08-30",NA,"USA",32,44,"Upenn","342,New Boloton center","USA","Dipi","Pitta","dpitta@upenn.edu","{'type': 'microbial mat|biofilm', 'id': 'mge635899', 'data': {'sample_name': 'Sam5', 'elevation': 1, 'env_package': 'microbial mat|biofilm', 'depth': 1, 'mgrast_id': 'mge635899'}, 'name': 'Sam5: microbial mat|biofilm'}",NA,"mgp83664"
"mgm4777341","biome","organic feature","feces","microbial mat|biofilm","microbial mat","CHMI_2649","Distribution of AR genes in CompostingRun4","https://api.mg-rast.org/metagenome/mgm4777341.3/metadata?verbosity=full","metagenome","WGS","2017-08-30",NA,"USA",32,44,"Upenn","342,New Boloton center","USA","Dipi","Pitta","dpitta@upenn.edu","{'name': 'Sam16: microbial mat|biofilm', 'type': 'microbial mat|biofilm', 'data': {'env_package': 'microbial mat|biofilm', 'depth': 1, 'sample_name': 'Sam16', 'elevation': 1, 'mgrast_id': 'mge635932'}, 'id': 'mge635932'}",NA,"mgp83664"
"mgm4777342","biome","organic feature","feces","microbial mat|biofilm","microbial mat","CHMI_2639","Distribution of AR genes in CompostingRun4","https://api.mg-rast.org/metagenome/mgm4777342.3/metadata?verbosity=full","metagenome","WGS","2017-08-30",NA,"USA",32,44,"Upenn","342,New Boloton center","USA","Dipi","Pitta","dpitta@upenn.edu","{'name': 'Sam6: microbial mat|biofilm', 'data': {'elevation': 1, 'sample_name': 'Sam6', 'mgrast_id': 'mge635902', 'env_package': 'microbial mat|biofilm', 'depth': 1}, 'type': 'microbial mat|biofilm', 'id': 'mge635902'}",NA,"mgp83664"
"mgm4777343","biome","organic feature","feces","microbial mat|biofilm","microbial mat","CHMI_2637","Distribution of AR genes in CompostingRun4","https://api.mg-rast.org/metagenome/mgm4777343.3/metadata?verbosity=full","metagenome","WGS","2017-08-30",NA,"USA",32,44,"Upenn","342,New Boloton center","USA","Dipi","Pitta","dpitta@upenn.edu","{'id': 'mge635896', 'name': 'Sam4: microbial mat|biofilm', 'type': 'microbial mat|biofilm', 'data': {'env_package': 'microbial mat|biofilm', 'mgrast_id': 'mge635896', 'depth': 1, 'elevation': 1, 'sample_name': 'Sam4'}}",NA,"mgp83664"
"mgm4777344","biome","organic feature","feces","microbial mat|biofilm","microbial mat","CHMI_2640","Distribution of AR genes in CompostingRun4","https://api.mg-rast.org/metagenome/mgm4777344.3/metadata?verbosity=full","metagenome","WGS","2017-08-30",NA,"USA",32,44,"Upenn","342,New Boloton center","USA","Dipi","Pitta","dpitta@upenn.edu","{'data': {'sample_name': 'Sam7', 'env_package': 'microbial mat|biofilm', 'depth': 1, 'elevation': 1, 'mgrast_id': 'mge635905'}, 'type': 'microbial mat|biofilm', 'name': 'Sam7: microbial mat|biofilm', 'id': 'mge635905'}",NA,"mgp83664"
"mgm4777345","biome","organic feature","feces","microbial mat|biofilm","microbial mat","CHMI_2650","Distribution of AR genes in CompostingRun4","https://api.mg-rast.org/metagenome/mgm4777345.3/metadata?verbosity=full","metagenome","WGS","2017-08-30",NA,"USA",32,44,"Upenn","342,New Boloton center","USA","Dipi","Pitta","dpitta@upenn.edu","{'data': {'elevation': 1, 'mgrast_id': 'mge635935', 'depth': 1, 'sample_name': 'Sam17', 'env_package': 'microbial mat|biofilm'}, 'name': 'Sam17: microbial mat|biofilm', 'type': 'microbial mat|biofilm', 'id': 'mge635935'}",NA,"mgp83664"
"mgm4777346","biome","organic feature","feces","microbial mat|biofilm","microbial mat","CHMI_2651","Distribution of AR genes in CompostingRun4","https://api.mg-rast.org/metagenome/mgm4777346.3/metadata?verbosity=full","metagenome","WGS","2017-08-30",NA,"USA",32,44,"Upenn","342,New Boloton center","USA","Dipi","Pitta","dpitta@upenn.edu","{'name': 'Sam18: microbial mat|biofilm', 'data': {'elevation': 1, 'mgrast_id': 'mge635938', 'depth': 1, 'sample_name': 'Sam18', 'env_package': 'microbial mat|biofilm'}, 'id': 'mge635938', 'type': 'microbial mat|biofilm'}",NA,"mgp83664"
