"samples","biome","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","full_metadata_link","investigation_type","sequence_type","collection_date","continent","country","latitude","longitude","PI_organization","PI_organization_address","PI_organization_country","PI_firstname","PI_lastname","PI_email","env_package_full","X","project_id"
"mgm4461354","feces","feces","feces","host-associated",NA,"Chimp2.MG","muegge_mammals_paper_mammal_samples_MG","https://api.mg-rast.org/metagenome/mgm4461354.3/metadata?verbosity=full","metagenome","WGS",NA,"north_america","United States of America",38.633556,-90.29137,NA,NA,NA,NA,NA,NA,"{'type': 'host-associated', 'name': 'mge38106', 'data': {'sample_name': 'Chimp2', 'body_product': 'feces', 'host_taxid': '9598', 'host_subject_id': 'Chimp2', 'samp_store_temp': '-80 , Celsius', 'host_common_name': 'Chimpanzee', 'host_growth_cond': 'captivity', 'diet': 'Omnivore', 'env_package': 'host-associated', 'body_site': 'gut'}, 'id': 'mge38106'}",NA,"mgp116"
"mgm4461355","feces","feces","feces","host-associated",NA,"Colobus.MG","muegge_mammals_paper_mammal_samples_MG","https://api.mg-rast.org/metagenome/mgm4461355.3/metadata?verbosity=full","metagenome","WGS",NA,"north_america","United States of America",38.633556,-90.29137,NA,NA,NA,NA,NA,NA,"{'name': 'mge38074', 'type': 'host-associated', 'id': 'mge38074', 'data': {'host_taxid': '54131', 'body_product': 'feces', 'host_subject_id': 'Colobus', 'diet': 'Herbivore', 'host_growth_cond': 'captivity', 'sample_name': 'Colobus', 'env_package': 'host-associated', 'body_site': 'gut', 'samp_store_temp': '-80 , Celsius', 'host_common_name': 'Angolan black and white colobus monkey'}}",NA,"mgp116"
"mgm4461356","feces","feces","feces","host-associated",NA,"Echidna.MG","muegge_mammals_paper_mammal_samples_MG","https://api.mg-rast.org/metagenome/mgm4461356.3/metadata?verbosity=full","metagenome","WGS",NA,"north_america","United States of America",38.633556,-90.29137,NA,NA,NA,NA,NA,NA,"{'name': 'mge38081', 'data': {'host_taxid': '9261', 'host_subject_id': 'Echidna', 'body_product': 'feces', 'host_growth_cond': 'captivity', 'host_common_name': 'Short-beaked echidna', 'body_site': 'gut', 'samp_store_temp': '-80 , Celsius', 'diet': 'Carnivore', 'env_package': 'host-associated', 'sample_name': 'Echidna'}, 'id': 'mge38081', 'type': 'host-associated'}",NA,"mgp116"
"mgm4461357","feces","feces","feces","host-associated",NA,"Gazelle3.MG","muegge_mammals_paper_mammal_samples_MG","https://api.mg-rast.org/metagenome/mgm4461357.3/metadata?verbosity=full","metagenome","WGS",NA,"north_america","United States of America",38.633556,-90.29137,NA,NA,NA,NA,NA,NA,"{'id': 'mge38093', 'data': {'body_site': 'gut', 'body_product': 'feces', 'sample_name': 'Gazelle3', 'host_growth_cond': 'captivity', 'env_package': 'host-associated', 'diet': 'Herbivore', 'host_common_name': Speke's gazelle, 'host_subject_id': 'Gazelle3', 'samp_store_temp': '-80 , Celsius', 'host_taxid': '69307'}, 'type': 'host-associated', 'name': 'mge38093'}",NA,"mgp116"
"mgm4461358","feces","feces","feces","host-associated",NA,"Giraffe2.MG","muegge_mammals_paper_mammal_samples_MG","https://api.mg-rast.org/metagenome/mgm4461358.3/metadata?verbosity=full","metagenome","WGS",NA,"north_america","United States of America",38.633556,-90.29137,NA,NA,NA,NA,NA,NA,"{'name': 'mge38088', 'id': 'mge38088', 'type': 'host-associated', 'data': {'host_common_name': 'Reticulated giraffe', 'host_growth_cond': 'captivity', 'host_subject_id': 'Giraffe2', 'samp_store_temp': '-80 , Celsius', 'sample_name': 'Giraffe2', 'host_taxid': '409609', 'body_site': 'gut', 'body_product': 'feces', 'env_package': 'host-associated', 'diet': 'Herbivore'}}",NA,"mgp116"
"mgm4461360","feces","feces","feces","host-associated",NA,"GorillaSTL.MG","muegge_mammals_paper_mammal_samples_MG","https://api.mg-rast.org/metagenome/mgm4461360.3/metadata?verbosity=full","metagenome","WGS",NA,"north_america","United States of America",38.633556,-90.29137,NA,NA,NA,NA,NA,NA,"{'name': 'mge38092', 'type': 'host-associated', 'data': {'host_growth_cond': 'captivity', 'host_common_name': 'Western lowland gorilla', 'sample_name': 'GorillaSTL', 'body_product': 'feces', 'host_subject_id': 'GorillaSTL', 'env_package': 'host-associated', 'samp_store_temp': '-80 , Celsius', 'host_taxid': '9595', 'body_site': 'gut', 'diet': 'Herbivore'}, 'id': 'mge38092'}",NA,"mgp116"
"mgm4461361","feces","feces","feces","host-associated",NA,"Horse1.MG","muegge_mammals_paper_mammal_samples_MG","https://api.mg-rast.org/metagenome/mgm4461361.3/metadata?verbosity=full","metagenome","WGS",NA,"africa","United States of America",38.646991,-90.224967,NA,NA,NA,NA,NA,NA,"{'name': 'mge38058', 'data': {'host_common_name': 'Horse', 'sample_name': 'Horse1', 'body_site': 'gut', 'body_product': 'feces', 'host_subject_id': 'Horse1', 'host_taxid': '9796', 'env_package': 'host-associated', 'host_growth_cond': 'wild', 'diet': 'Herbivore', 'samp_store_temp': '-80 , Celsius'}, 'id': 'mge38058', 'type': 'host-associated'}",NA,"mgp116"
"mgm4461362","feces","feces","feces","host-associated",NA,"Hyena2.MG","muegge_mammals_paper_mammal_samples_MG","https://api.mg-rast.org/metagenome/mgm4461362.3/metadata?verbosity=full","metagenome","WGS",NA,"north_america","United States of America",38.633556,-90.29137,NA,NA,NA,NA,NA,NA,"{'name': 'mge38069', 'type': 'host-associated', 'id': 'mge38069', 'data': {'body_site': 'gut', 'host_growth_cond': 'captivity', 'env_package': 'host-associated', 'sample_name': 'Hyena2', 'host_taxid': '9678', 'samp_store_temp': '-80 , Celsius', 'diet': 'Carnivore', 'body_product': 'feces', 'host_subject_id': 'Hyena2', 'host_common_name': 'Spotted hyena'}}",NA,"mgp116"
"mgm4461363","feces","feces","feces","host-associated",NA,"HyraxSD.MG","muegge_mammals_paper_mammal_samples_MG","https://api.mg-rast.org/metagenome/mgm4461363.3/metadata?verbosity=full","metagenome","WGS",NA,"north_america","United States of America",32.736585,-117.151475,NA,NA,NA,NA,NA,NA,"{'type': 'host-associated', 'id': 'mge38066', 'data': {'diet': 'Herbivore', 'host_subject_id': 'HyraxSD', 'body_site': 'gut', 'host_common_name': 'Rock hyrax', 'env_package': 'host-associated', 'body_product': 'feces', 'sample_name': 'HyraxSD', 'host_growth_cond': 'captivity', 'host_taxid': '9813', 'samp_store_temp': '-80 , Celsius'}, 'name': 'mge38066'}",NA,"mgp116"
"mgm4461364","feces","feces","feces","host-associated",NA,"HyraxSTL.MG","muegge_mammals_paper_mammal_samples_MG","https://api.mg-rast.org/metagenome/mgm4461364.3/metadata?verbosity=full","metagenome","WGS",NA,"north_america","United States of America",38.633556,-90.29137,NA,NA,NA,NA,NA,NA,"{'type': 'host-associated', 'id': 'mge38107', 'data': {'host_subject_id': 'HydraxSTL', 'body_site': 'gut', 'diet': 'Herbivore', 'host_taxid': '9813', 'host_common_name': 'Rock hyrax', 'env_package': 'host-associated', 'body_product': 'feces', 'sample_name': 'HyraxSTL', 'host_growth_cond': 'captivity', 'samp_store_temp': '-80 , Celsius'}, 'name': 'mge38107'}",NA,"mgp116"
"mgm4461365","feces","feces","feces","host-associated",NA,"Kroo3.MG","muegge_mammals_paper_mammal_samples_MG","https://api.mg-rast.org/metagenome/mgm4461365.3/metadata?verbosity=full","metagenome","WGS",NA,"north_america","United States of America",38.633556,-90.29137,NA,NA,NA,NA,NA,NA,"{'type': 'host-associated', 'id': 'mge38112', 'data': {'host_growth_cond': 'captivity', 'body_site': 'gut', 'diet': 'Herbivore', 'host_taxid': '9321', 'sample_name': 'Kroo3', 'host_common_name': 'Red kangaroo', 'samp_store_temp': '-80 , Celsius', 'body_product': 'feces', 'env_package': 'host-associated', 'host_subject_id': 'Kroo3'}, 'name': 'mge38112'}",NA,"mgp116"
"mgm4461366","feces","feces","feces","host-associated",NA,"Lion1.MG","muegge_mammals_paper_mammal_samples_MG","https://api.mg-rast.org/metagenome/mgm4461366.3/metadata?verbosity=full","metagenome","WGS",NA,"north_america","United States of America",38.633556,-90.29137,NA,NA,NA,NA,NA,NA,"{'name': 'mge38071', 'id': 'mge38071', 'type': 'host-associated', 'data': {'host_subject_id': 'Lion1', 'host_common_name': 'Lion', 'body_product': 'feces', 'samp_store_temp': '-80 , Celsius', 'env_package': 'host-associated', 'sample_name': 'Lion1', 'diet': 'Carnivore', 'host_growth_cond': 'captivity', 'body_site': 'gut', 'host_taxid': '9689'}}",NA,"mgp116"
"mgm4461367","feces","feces","feces","host-associated",NA,"Lion2.MG","muegge_mammals_paper_mammal_samples_MG","https://api.mg-rast.org/metagenome/mgm4461367.3/metadata?verbosity=full","metagenome","WGS",NA,"north_america","United States of America",38.633556,-90.29137,NA,NA,NA,NA,NA,NA,"{'data': {'sample_name': 'Lion2', 'diet': 'Carnivore', 'host_subject_id': 'Lion2', 'samp_store_temp': '-80 , Celsius', 'body_product': 'feces', 'env_package': 'host-associated', 'host_taxid': '9689', 'host_growth_cond': 'captivity', 'host_common_name': 'Lion', 'body_site': 'gut'}, 'name': 'mge38103', 'type': 'host-associated', 'id': 'mge38103'}",NA,"mgp116"
"mgm4461368","feces","feces","feces","host-associated",NA,"Okapi1.MG","muegge_mammals_paper_mammal_samples_MG","https://api.mg-rast.org/metagenome/mgm4461368.3/metadata?verbosity=full","metagenome","WGS",NA,"north_america","United States of America",38.633556,-90.29137,NA,NA,NA,NA,NA,NA,"{'name': 'mge38097', 'type': 'host-associated', 'id': 'mge38097', 'data': {'host_subject_id': 'Okapi1', 'host_growth_cond': 'captivity', 'sample_name': 'Okapi1', 'host_taxid': '86973', 'host_common_name': 'Okapi', 'env_package': 'host-associated', 'diet': 'Herbivore', 'body_product': 'feces', 'body_site': 'gut', 'samp_store_temp': '-80 , Celsius'}}",NA,"mgp116"
"mgm4461369","feces","feces","feces","host-associated",NA,"Okapi2.MG","muegge_mammals_paper_mammal_samples_MG","https://api.mg-rast.org/metagenome/mgm4461369.3/metadata?verbosity=full","metagenome","WGS",NA,"north_america","United States of America",38.633556,-90.29137,NA,NA,NA,NA,NA,NA,"{'type': 'host-associated', 'name': 'mge38079', 'id': 'mge38079', 'data': {'diet': 'Herbivore', 'samp_store_temp': '-80 , Celsius', 'host_taxid': '86973', 'host_growth_cond': 'captivity', 'body_site': 'gut', 'body_product': 'feces', 'host_subject_id': 'Okapi2', 'env_package': 'host-associated', 'host_common_name': 'Okapi', 'sample_name': 'Okapi2'}}",NA,"mgp116"
"mgm4461370","feces","feces","feces","host-associated",NA,"Orang1.MG","muegge_mammals_paper_mammal_samples_MG","https://api.mg-rast.org/metagenome/mgm4461370.3/metadata?verbosity=full","metagenome","WGS",NA,"north_america","United States of America",38.633556,-90.29137,NA,NA,NA,NA,NA,NA,"{'name': 'mge38113', 'id': 'mge38113', 'data': {'body_site': 'gut', 'env_package': 'host-associated', 'host_growth_cond': 'captivity', 'body_product': 'feces', 'host_subject_id': 'Orang1', 'diet': 'Herbivore', 'sample_name': 'Orang1', 'host_common_name': 'Sumatran orangutan', 'samp_store_temp': '-80 , Celsius', 'host_taxid': '9601'}, 'type': 'host-associated'}",NA,"mgp116"
"mgm4461371","feces","feces","feces","host-associated",NA,"PolarBr2.MG","muegge_mammals_paper_mammal_samples_MG","https://api.mg-rast.org/metagenome/mgm4461371.3/metadata?verbosity=full","metagenome","WGS",NA,"north_america","United States of America",38.633556,-90.29137,NA,NA,NA,NA,NA,NA,"{'type': 'host-associated', 'data': {'samp_store_temp': '-80 , Celsius', 'body_product': 'feces', 'body_site': 'gut', 'sample_name': 'PolarBr2', 'env_package': 'host-associated', 'host_common_name': 'Polar bear', 'host_growth_cond': 'captivity', 'host_subject_id': 'PolarBr2', 'host_taxid': '29073', 'diet': 'Carnivore'}, 'id': 'mge38110', 'name': 'mge38110'}",NA,"mgp116"
"mgm4461372","feces","feces","feces","host-associated",NA,"Rabbit.MG","muegge_mammals_paper_mammal_samples_MG","https://api.mg-rast.org/metagenome/mgm4461372.3/metadata?verbosity=full","metagenome","WGS",NA,"north_america","United States of America",38.633556,-90.29137,NA,NA,NA,NA,NA,NA,"{'type': 'host-associated', 'name': 'mge38065', 'data': {'sample_name': 'Rabbit', 'samp_store_temp': '-80 , Celsius', 'host_growth_cond': 'captivity', 'host_taxid': '9986', 'host_subject_id': 'Rabbit', 'host_common_name': 'European rabbit', 'body_site': 'gut', 'body_product': 'feces', 'diet': 'Herbivore', 'env_package': 'host-associated'}, 'id': 'mge38065'}",NA,"mgp116"
"mgm4461374","feces","feces","feces","host-associated",NA,"RTLemur.MG","muegge_mammals_paper_mammal_samples_MG","https://api.mg-rast.org/metagenome/mgm4461374.3/metadata?verbosity=full","metagenome","WGS",NA,"north_america","United States of America",38.633556,-90.29137,NA,NA,NA,NA,NA,NA,"{'id': 'mge38073', 'type': 'host-associated', 'name': 'mge38073', 'data': {'sample_name': 'RTLemur', 'host_common_name': 'Ring-tailed lemur', 'samp_store_temp': '-80 , Celsius', 'diet': 'Omnivore', 'host_taxid': '9447', 'body_site': 'gut', 'host_growth_cond': 'captivity', 'body_product': 'feces', 'env_package': 'host-associated', 'host_subject_id': 'RTLemur'}}",NA,"mgp116"
"mgm4461375","feces","feces","feces","host-associated",NA,"Saki.MG","muegge_mammals_paper_mammal_samples_MG","https://api.mg-rast.org/metagenome/mgm4461375.3/metadata?verbosity=full","metagenome","WGS",NA,"north_america","United States of America",38.633556,-90.29137,NA,NA,NA,NA,NA,NA,"{'data': {'env_package': 'host-associated', 'host_taxid': '43777', 'diet': 'Omnivore', 'host_common_name': 'White-faced saki', 'sample_name': 'Saki', 'samp_store_temp': '-80 , Celsius', 'host_growth_cond': 'captivity', 'host_subject_id': 'Saki', 'body_site': 'gut', 'body_product': 'feces'}, 'type': 'host-associated', 'id': 'mge38085', 'name': 'mge38085'}",NA,"mgp116"
"mgm4461376","feces","feces","feces","host-associated",NA,"SpecBr2.MG","muegge_mammals_paper_mammal_samples_MG","https://api.mg-rast.org/metagenome/mgm4461376.3/metadata?verbosity=full","metagenome","WGS",NA,"north_america","United States of America",38.633556,-90.29137,NA,NA,NA,NA,NA,NA,"{'data': {'env_package': 'host-associated', 'body_product': 'feces', 'body_site': 'gut', 'host_common_name': 'Spectacled bear', 'sample_name': 'SpecBr2', 'host_taxid': '9638', 'host_subject_id': 'SpecBr2', 'samp_store_temp': '-80 , Celsius', 'host_growth_cond': 'captivity', 'diet': 'Omnivore'}, 'name': 'mge38095', 'id': 'mge38095', 'type': 'host-associated'}",NA,"mgp116"
"mgm4461377","feces","feces","feces","host-associated",NA,"SpgbkW.MG","muegge_mammals_paper_mammal_samples_MG","https://api.mg-rast.org/metagenome/mgm4461377.3/metadata?verbosity=full","metagenome","WGS",NA,"africa","Namibia",18.49041,-117.151475,NA,NA,NA,NA,NA,NA,"{'type': 'host-associated', 'name': 'mge38089', 'id': 'mge38089', 'data': {'body_product': 'feces', 'host_taxid': '59523', 'diet': 'Herbivore', 'host_growth_cond': 'wild', 'env_package': 'host-associated', 'host_subject_id': 'SpgbkW', 'sample_name': 'SpgbkW', 'body_site': 'gut', 'host_common_name': 'Springbok', 'samp_store_temp': '-80 , Celsius'}}",NA,"mgp116"
"mgm4461378","feces","feces","feces","host-associated",NA,"Squirrel.MG","muegge_mammals_paper_mammal_samples_MG","https://api.mg-rast.org/metagenome/mgm4461378.3/metadata?verbosity=full","metagenome","WGS",NA,"north_america","United States of America",38.633556,-90.29137,NA,NA,NA,NA,NA,NA,"{'id': 'mge38056', 'type': 'host-associated', 'data': {'body_site': 'gut', 'body_product': 'feces', 'samp_store_temp': '-80 , Celsius', 'env_package': 'host-associated', 'host_growth_cond': 'captivity', 'host_subject_id': 'Squirrel', 'host_common_name': Prevost's squirrel, 'host_taxid': '64676', 'diet': 'Omnivore', 'sample_name': 'Squirrel'}, 'name': 'mge38056'}",NA,"mgp116"
"mgm4461379","feces","feces","feces","host-associated",NA,"Urial2.MG","muegge_mammals_paper_mammal_samples_MG","https://api.mg-rast.org/metagenome/mgm4461379.3/metadata?verbosity=full","metagenome","WGS",NA,"north_america","United States of America",38.633556,-90.29137,NA,NA,NA,NA,NA,NA,"{'type': 'host-associated', 'data': {'body_product': 'feces', 'env_package': 'host-associated', 'body_site': 'gut', 'host_subject_id': 'Urial', 'sample_name': 'Urial2', 'host_taxid': '59896', 'host_growth_cond': 'captivity', 'diet': 'Herbivore', 'host_common_name': 'Transcaspian Urial sheep', 'samp_store_temp': '-80 , Celsius'}, 'name': 'mge38064', 'id': 'mge38064'}",NA,"mgp116"
"mgm4461380","feces","feces","feces","host-associated",NA,"VWPig.MG","muegge_mammals_paper_mammal_samples_MG","https://api.mg-rast.org/metagenome/mgm4461380.3/metadata?verbosity=full","metagenome","WGS",NA,"north_america","United States of America",32.736585,-117.151475,NA,NA,NA,NA,NA,NA,"{'name': 'mge38083', 'type': 'host-associated', 'data': {'body_site': 'gut', 'sample_name': 'VWPig', 'diet': 'Herbivore', 'host_subject_id': 'VWPig', 'body_product': 'feces', 'env_package': 'host-associated', 'host_taxid': '315377', 'host_growth_cond': 'captivity', 'host_common_name': 'Visayam warty pig', 'samp_store_temp': '-80 , Celsius'}, 'id': 'mge38083'}",NA,"mgp116"
"mgm4461383","feces","feces","feces","host-associated",NA,"ZebraSTL1.MG","muegge_mammals_paper_mammal_samples_MG","https://api.mg-rast.org/metagenome/mgm4461383.3/metadata?verbosity=full","metagenome","WGS",NA,"north_america","United States of America",38.633556,-90.29137,NA,NA,NA,NA,NA,NA,"{'type': 'host-associated', 'data': {'host_subject_id': 'ZebraSTL1', 'host_common_name': Grevy's zebra, 'sample_name': 'ZebraSTL1', 'body_site': 'gut', 'env_package': 'host-associated', 'diet': 'Herbivore', 'body_product': 'feces', 'host_taxid': '9792', 'host_growth_cond': 'captivity', 'samp_store_temp': '-80 , Celsius'}, 'name': 'mge38111', 'id': 'mge38111'}",NA,"mgp116"
