"samples","biome","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","full_metadata_link","investigation_type","sequence_type","collection_date","continent","country","latitude","longitude","PI_organization","PI_organization_address","PI_organization_country","PI_firstname","PI_lastname","PI_email","env_package_full","X","project_id"
"mgm4466149","terrestrial biome","human-associated habitat","feces","human-gut",NA,"1264","Host Remodeling of the Gut Microbiome and Metabolic Changes during Pregnancy","https://api.mg-rast.org/metagenome/mgm4466149.3/metadata?verbosity=full","metagenome","WGS","2008-01-01","europe","Finland",60.44925,22.2592,"Cornell University","Department of Microbiology","USA","Ruth","Ley","rel222@cornell.edu","{'name': '1264: human-gut', 'id': 'mge73305', 'type': 'human-gut', 'data': {'env_package': 'human-gut', 'misc_param': '1st trimester', 'body_product': 'Stool', 'sex': 'Female', 'host_subject_id': '264', 'sample_name': '1264', 'body_site': 'Gut'}}",NA,"mgp265"
"mgm4466163","terrestrial biome","human-associated habitat","feces","human-gut",NA,"1195","Host Remodeling of the Gut Microbiome and Metabolic Changes during Pregnancy","https://api.mg-rast.org/metagenome/mgm4466163.3/metadata?verbosity=full","metagenome","WGS","2008-01-01","europe","Finland",60.44925,22.2592,"Cornell University","Department of Microbiology","USA","Ruth","Ley","rel222@cornell.edu","{'data': {'sex': 'Female', 'sample_name': '1195', 'misc_param': '1st trimester', 'body_site': 'Gut', 'host_subject_id': '195', 'body_product': 'Stool', 'env_package': 'human-gut'}, 'name': '1195: human-gut', 'id': 'mge73302', 'type': 'human-gut'}",NA,"mgp265"
"mgm4466188","terrestrial biome","human-associated habitat","feces","human-gut",NA,"2195","Host Remodeling of the Gut Microbiome and Metabolic Changes during Pregnancy","https://api.mg-rast.org/metagenome/mgm4466188.3/metadata?verbosity=full","metagenome","WGS","2008-01-01","europe","Finland",60.44925,22.2592,"Cornell University","Department of Microbiology","USA","Ruth","Ley","rel222@cornell.edu","{'data': {'body_product': 'Stool', 'sample_name': '2195', 'body_site': 'Gut', 'misc_param': '3rd trimester', 'env_package': 'human-gut', 'host_subject_id': '195', 'sex': 'Female'}, 'type': 'human-gut', 'id': 'mge73299', 'name': '2195: human-gut'}",NA,"mgp265"
"mgm4466194","terrestrial biome","human-associated habitat","feces","human-gut",NA,"2303","Host Remodeling of the Gut Microbiome and Metabolic Changes during Pregnancy","https://api.mg-rast.org/metagenome/mgm4466194.3/metadata?verbosity=full","metagenome","WGS","2008-01-01","europe","Finland",60.44925,22.2592,"Cornell University","Department of Microbiology","USA","Ruth","Ley","rel222@cornell.edu","{'name': '2303: human-gut', 'id': 'mge73296', 'type': 'human-gut', 'data': {'env_package': 'human-gut', 'sample_name': '2303', 'sex': 'Female', 'body_site': 'Gut', 'misc_param': '3rd trimester', 'host_subject_id': '303', 'body_product': 'Stool'}}",NA,"mgp265"
"mgm4466257","terrestrial biome","human-associated habitat","feces","human-gut",NA,"1234","Host Remodeling of the Gut Microbiome and Metabolic Changes during Pregnancy","https://api.mg-rast.org/metagenome/mgm4466257.3/metadata?verbosity=full","metagenome","WGS","2008-01-01","europe","Finland",60.44925,22.2592,"Cornell University","Department of Microbiology","USA","Ruth","Ley","rel222@cornell.edu","{'data': {'host_subject_id': '234', 'sex': 'Female', 'body_product': 'Stool', 'body_site': 'Gut', 'env_package': 'human-gut', 'misc_param': '1st trimester', 'sample_name': '1234'}, 'type': 'human-gut', 'name': '1234: human-gut', 'id': 'mge73293'}",NA,"mgp265"
"mgm4466602","terrestrial biome","human-associated habitat","feces","human-gut",NA,"2342","Host Remodeling of the Gut Microbiome and Metabolic Changes during Pregnancy","https://api.mg-rast.org/metagenome/mgm4466602.3/metadata?verbosity=full","metagenome","WGS","2008-01-01","europe","Finland",60.44925,22.2592,"Cornell University","Department of Microbiology","USA","Ruth","Ley","rel222@cornell.edu","{'name': '2342: human-gut', 'type': 'human-gut', 'id': 'mge73287', 'data': {'body_site': 'Gut', 'sex': 'Female', 'body_product': 'Stool', 'misc_param': '3rd trimester', 'sample_name': '2342', 'env_package': 'human-gut', 'host_subject_id': '342'}}",NA,"mgp265"
"mgm4467109","terrestrial biome","human-associated habitat","feces","human-gut",NA,"1342","Host Remodeling of the Gut Microbiome and Metabolic Changes during Pregnancy","https://api.mg-rast.org/metagenome/mgm4467109.3/metadata?verbosity=full","metagenome","WGS","2008-01-01","europe","Finland",60.44925,22.2592,"Cornell University","Department of Microbiology","USA","Ruth","Ley","rel222@cornell.edu","{'name': '1342: human-gut', 'type': 'human-gut', 'data': {'sample_name': '1342', 'body_product': 'Stool', 'misc_param': '1st trimester', 'body_site': 'Gut', 'host_subject_id': '342', 'env_package': 'human-gut', 'sex': 'Female'}, 'id': 'mge73284'}",NA,"mgp265"
"mgm4469858","terrestrial biome","human-associated habitat","feces","human-gut",NA,"2264_new","Host Remodeling of the Gut Microbiome and Metabolic Changes during Pregnancy","https://api.mg-rast.org/metagenome/mgm4469858.3/metadata?verbosity=full","metagenome","WGS","2008-01-01","europe","Finland",60.44925,22.2592,"Cornell University","Department of Microbiology","USA","Ruth","Ley","rel222@cornell.edu","{'id': 'mge73281', 'data': {'env_package': 'human-gut', 'body_product': 'Stool', 'host_subject_id': '264', 'sample_name': '2264_new', 'sex': 'Female', 'body_site': 'Gut', 'misc_param': '3rd trimester'}, 'type': 'human-gut', 'name': '2264_new: human-gut'}",NA,"mgp265"
"mgm4470861","terrestrial biome","oil spill","xylene contaminated soil","soil",NA,"Cubatao_C","Cubatao_metagenomic","https://api.mg-rast.org/metagenome/mgm4470861.3/metadata?verbosity=full","metagenome","WGS","2011-02-21","south america","Brazil",-23.8658333,-46.4375278,"Bruno","Rod. Cônego Domênico Rangoni km. 270, Cubatão, São Paulo, Brazil","Brazil","Bruno","Karolski","brukarolski@gmail.com","{'type': 'soil', 'name': 'Cubatao_C: soil', 'id': 'mge191391', 'data': {'env_package': 'soil', 'sample_name': 'Cubatao_C'}}",NA,"mgp9664"
"mgm4474351","terrestrial biome","human-associated habitat","feces","human-gut",NA,"3123","Host Remodeling of the Gut Microbiome and Metabolic Changes during Pregnancy","https://api.mg-rast.org/metagenome/mgm4474351.3/metadata?verbosity=full","metagenome","WGS","2008-01-01","europe","Finland",60.44925,22.2592,"Cornell University","Department of Microbiology","USA","Ruth","Ley","rel222@cornell.edu","{'data': {'sample_name': '3123', 'sex': 'Female', 'misc_param': '3rd trimester', 'host_subject_id': '312', 'body_site': 'Gut', 'env_package': 'human-gut', 'body_product': 'Stool'}, 'name': '3123: human-gut', 'id': 'mge73278', 'type': 'human-gut'}",NA,"mgp265"
"mgm4474352","terrestrial biome","human-associated habitat","feces","human-gut",NA,"2373","Host Remodeling of the Gut Microbiome and Metabolic Changes during Pregnancy","https://api.mg-rast.org/metagenome/mgm4474352.3/metadata?verbosity=full","metagenome","WGS","2008-01-01","europe","Finland",60.44925,22.2592,"Cornell University","Department of Microbiology","USA","Ruth","Ley","rel222@cornell.edu","{'type': 'human-gut', 'id': 'mge73275', 'name': '2373: human-gut', 'data': {'env_package': 'human-gut', 'body_site': 'Gut', 'host_subject_id': '237', 'sex': 'Female', 'misc_param': '3rd trimester', 'sample_name': '2373', 'body_product': 'Stool'}}",NA,"mgp265"
"mgm4474355","terrestrial biome","human-associated habitat","feces","human-gut",NA,"3121","Host Remodeling of the Gut Microbiome and Metabolic Changes during Pregnancy","https://api.mg-rast.org/metagenome/mgm4474355.3/metadata?verbosity=full","metagenome","WGS","2008-01-01","europe","Finland",60.44925,22.2592,"Cornell University","Department of Microbiology","USA","Ruth","Ley","rel222@cornell.edu","{'type': 'human-gut', 'data': {'env_package': 'human-gut', 'sample_name': '3121', 'sex': 'Female', 'body_product': 'Stool', 'host_subject_id': '312', 'misc_param': '1st trimester', 'body_site': 'Gut'}, 'name': '3121: human-gut', 'id': 'mge73272'}",NA,"mgp265"
"mgm4474357","terrestrial biome","human-associated habitat","feces","human-gut",NA,"2371","Host Remodeling of the Gut Microbiome and Metabolic Changes during Pregnancy","https://api.mg-rast.org/metagenome/mgm4474357.3/metadata?verbosity=full","metagenome","WGS","2008-01-01","europe","Finland",60.44925,22.2592,"Cornell University","Department of Microbiology","USA","Ruth","Ley","rel222@cornell.edu","{'id': 'mge73269', 'name': '2371: human-gut', 'type': 'human-gut', 'data': {'sample_name': '2371', 'env_package': 'human-gut', 'body_product': 'Stool', 'sex': 'Female', 'body_site': 'Gut', 'host_subject_id': '237', 'misc_param': '1st trimester'}}",NA,"mgp265"
"mgm4474358","terrestrial biome","human-associated habitat","feces","human-gut",NA,"2263","Host Remodeling of the Gut Microbiome and Metabolic Changes during Pregnancy","https://api.mg-rast.org/metagenome/mgm4474358.3/metadata?verbosity=full","metagenome","WGS","2008-01-01","europe","Finland",60.44925,22.2592,"Cornell University","Department of Microbiology","USA","Ruth","Ley","rel222@cornell.edu","{'name': '2263: human-gut', 'id': 'mge73266', 'data': {'misc_param': '3rd trimester', 'body_product': 'Stool', 'body_site': 'Gut', 'env_package': 'human-gut', 'sample_name': '2263', 'host_subject_id': '226', 'sex': 'Female'}, 'type': 'human-gut'}",NA,"mgp265"
"mgm4474359","terrestrial biome","human-associated habitat","feces","human-gut",NA,"2261","Host Remodeling of the Gut Microbiome and Metabolic Changes during Pregnancy","https://api.mg-rast.org/metagenome/mgm4474359.3/metadata?verbosity=full","metagenome","WGS","2008-01-01","europe","Finland",60.44925,22.2592,"Cornell University","Department of Microbiology","USA","Ruth","Ley","rel222@cornell.edu","{'name': '2261: human-gut', 'data': {'sex': 'Female', 'env_package': 'human-gut', 'body_site': 'Gut', 'sample_name': '2261', 'host_subject_id': '226', 'body_product': 'Stool', 'misc_param': '1st trimester'}, 'id': 'mge73263', 'type': 'human-gut'}",NA,"mgp265"
"mgm4474360","terrestrial biome","human-associated habitat","feces","human-gut",NA,"1603","Host Remodeling of the Gut Microbiome and Metabolic Changes during Pregnancy","https://api.mg-rast.org/metagenome/mgm4474360.3/metadata?verbosity=full","metagenome","WGS","2008-01-01","europe","Finland",60.44925,22.2592,"Cornell University","Department of Microbiology","USA","Ruth","Ley","rel222@cornell.edu","{'name': '1603: human-gut', 'data': {'env_package': 'human-gut', 'misc_param': '3rd trimester', 'body_site': 'Gut', 'sex': 'Female', 'body_product': 'Stool', 'sample_name': '1603', 'host_subject_id': '160'}, 'id': 'mge73260', 'type': 'human-gut'}",NA,"mgp265"
"mgm4474361","terrestrial biome","human-associated habitat","feces","human-gut",NA,"1013","Host Remodeling of the Gut Microbiome and Metabolic Changes during Pregnancy","https://api.mg-rast.org/metagenome/mgm4474361.3/metadata?verbosity=full","metagenome","WGS","2008-01-01","europe","Finland",60.44925,22.2592,"Cornell University","Department of Microbiology","USA","Ruth","Ley","rel222@cornell.edu","{'name': '1013: human-gut', 'id': 'mge73257', 'type': 'human-gut', 'data': {'body_site': 'Gut', 'body_product': 'Stool', 'misc_param': '3rd trimester', 'sex': 'Female', 'sample_name': '1013', 'host_subject_id': '101', 'env_package': 'human-gut'}}",NA,"mgp265"
"mgm4474369","terrestrial biome","human-associated habitat","feces","human-gut",NA,"1011","Host Remodeling of the Gut Microbiome and Metabolic Changes during Pregnancy","https://api.mg-rast.org/metagenome/mgm4474369.3/metadata?verbosity=full","metagenome","WGS","2008-01-01","europe","Finland",60.44925,22.2592,"Cornell University","Department of Microbiology","USA","Ruth","Ley","rel222@cornell.edu","{'data': {'env_package': 'human-gut', 'body_site': 'Gut', 'host_subject_id': '101', 'sample_name': '1011', 'misc_param': '1st trimester', 'body_product': 'Stool', 'sex': 'Female'}, 'type': 'human-gut', 'name': '1011: human-gut', 'id': 'mge73254'}",NA,"mgp265"
"mgm4474805","terrestrial biome","human-associated habitat","feces","human-gut",NA,"1601","Host Remodeling of the Gut Microbiome and Metabolic Changes during Pregnancy","https://api.mg-rast.org/metagenome/mgm4474805.3/metadata?verbosity=full","metagenome","WGS","2008-01-01","europe","Finland",60.44925,22.2592,"Cornell University","Department of Microbiology","USA","Ruth","Ley","rel222@cornell.edu","{'data': {'body_product': 'Stool', 'sample_name': '1601', 'env_package': 'human-gut', 'sex': 'Female', 'misc_param': '1st trimester', 'body_site': 'Gut', 'host_subject_id': '160'}, 'type': 'human-gut', 'id': 'mge73251', 'name': '1601: human-gut'}",NA,"mgp265"
"mgm4477702","terrestrial biome","field","rhizosphere","plant-associated",NA,"RMcleanS5derep","Hoeven metatranscriptome","https://api.mg-rast.org/metagenome/mgm4477702.3/metadata?verbosity=full","metagenome","WGS","2009-10-06","europe","Netherlands",51.9673749,5.663678,"Wageningen University","Droevendaalsesteeg 1, Radix","Netherlands","Jos","Raaijmakers","jos.raaijmakers@wur.nl","{'data': {'infra_specific_rank': 'Aligator', 'air_temp_regm': '22', 'climate_environment': 'Growthchamber, 70% humidity, 16h daylight', 'sample_name': 'mRNA_S2', 'fungicide_regm': 'Hymexazol, Thiram seed coating', 'plant_body_site': 'rhizosphere', 'age': '21 days', 'host_common_name': 'sugarbeet', 'misc_param_1': 'env_package: plant-associated', 'host_taxid': '161934', 'env_package': 'plant-associated', 'phenotype': 'healthy', 'fertilizer_regm': 'Hoagland macronutrients', 'life_stage': 'seedling'}, 'name': 'mRNA_S2: plant-associated', 'id': 'mge268212', 'type': 'plant-associated'}",NA,"mgp4747"
"mgm4477703","terrestrial biome","field","rhizosphere","plant-associated",NA,"RMcleanS6derep","Hoeven metatranscriptome","https://api.mg-rast.org/metagenome/mgm4477703.3/metadata?verbosity=full","metagenome","WGS","2009-10-06","europe","Netherlands",51.9673749,5.663678,"Wageningen University","Droevendaalsesteeg 1, Radix","Netherlands","Jos","Raaijmakers","jos.raaijmakers@wur.nl","{'name': 'mRNA_S3: plant-associated', 'id': 'mge268215', 'type': 'plant-associated', 'data': {'misc_param_1': 'env_package: plant-associated', 'climate_environment': 'Growthchamber, 70% humidity, 16h daylight', 'air_temp_regm': '22', 'sample_name': 'mRNA_S3', 'age': '21 days', 'life_stage': 'seedling', 'plant_body_site': 'rhizosphere', 'infra_specific_rank': 'Aligator', 'fungicide_regm': 'Hymexazol, Thiram seed coating', 'phenotype': 'healthy', 'host_common_name': 'sugarbeet', 'fertilizer_regm': 'Hoagland macronutrients', 'host_taxid': '161934', 'env_package': 'plant-associated'}}",NA,"mgp4747"
"mgm4477704","terrestrial biome","field","rhizosphere","plant-associated",NA,"RMcleanSr5derep","Hoeven metatranscriptome","https://api.mg-rast.org/metagenome/mgm4477704.3/metadata?verbosity=full","metagenome","WGS","2009-10-06","europe","Netherlands",51.9673749,5.663678,"Wageningen University","Droevendaalsesteeg 1, Radix","Netherlands","Jos","Raaijmakers","jos.raaijmakers@wur.nl","{'id': 'mge268224', 'type': 'plant-associated', 'name': 'mRNA_Sr2: plant-associated', 'data': {'disease_stat': 'damping off', 'host_taxid': '161934', 'age': '21 days', 'host_common_name': 'sugarbeet', 'fertilizer_regm': 'Hoagland macronutrients', 'infra_specific_rank': 'Aligator', 'sample_name': 'mRNA_Sr2', 'climate_environment': 'Growthchamber, 70% humidity, 16h daylight', 'env_package': 'plant-associated', 'fungicide_regm': 'Hymexazol, Thiram seed coating', 'phenotype': 'diseased', 'air_temp_regm': '22', 'life_stage': 'seedling', 'plant_body_site': 'rhizosphere', 'misc_param_1': 'env_package: plant-associated'}}",NA,"mgp4747"
"mgm4477970","terrestrial biome","carcass","feces","host-associated",NA,"alcohol_experimental","Metagenomics of Ethanol-induced dysbiosis in a mouse model of liver disease","https://api.mg-rast.org/metagenome/mgm4477970.3/metadata?verbosity=full","metagenome","WGS","2009-07-21",NA,"USA",34.061183,-118.205571,"University of California San Diego","Division of Gastroenterology, 9500 Gilman Drive, La Jolla, CA 92093","USA","Bernd","Schnabl","beschnabl@ucsd.edu","{'type': 'host-associated', 'name': 'Sample1: host-associated', 'data': {'env_package': 'host-associated', 'sample_name': 'Sample1', 'disease_stat': 'steatohepatitis', 'host_taxid': '10090', 'diet': 'regular chow with a final ethanol dose of 30.9g/kg/day', 'host_growth_cond': 'PMID: 21254165', 'profile_rating_demo 2': 'silver', 'body_site': 'cecum', 'host_color': 'black', 'family_relationship': 'littermates', 'genotype': 'C57BL/6J', 'sex': 'male', 'phenotype': 'bacterial overgrowth, bacterial translocation, liver injury', 'age': '11 weeks', 'body_product': 'stool', 'host_subject_id': '776_778_780', 'body_habitat': 'digestive system', 'host_common_name': 'house mouse', 'perturbation': 'ethanol feeding', 'samp_store_temp': '-80'}, 'id': 'mge296826'}",NA,"mgp13418"
"mgm4477971","terrestrial biome","carcass","feces","host-associated",NA,"isocaloric_control","Metagenomics of Ethanol-induced dysbiosis in a mouse model of liver disease","https://api.mg-rast.org/metagenome/mgm4477971.3/metadata?verbosity=full","metagenome","WGS","2009-07-21",NA,"USA",34.061183,-118.205571,"University of California San Diego","Division of Gastroenterology, 9500 Gilman Drive, La Jolla, CA 92093","USA","Bernd","Schnabl","beschnabl@ucsd.edu","{'type': 'host-associated', 'id': 'mge296829', 'data': {'body_habitat': 'digestive system', 'sex': 'male', 'diet': 'regular chow with a dextrose-based isocaloric diet', 'host_color': 'black', 'genotype': 'C57BL/6J', 'host_subject_id': '775_777_779', 'disease_stat': 'healthy', 'env_package': 'host-associated', 'body_product': 'stool', 'host_growth_cond': 'PMID: 21254165', 'perturbation': 'dextrose control', 'body_site': 'cecum', 'host_common_name': 'house mouse', 'samp_store_temp': '-80', 'host_taxid': '10090', 'profile_rating_demo 2': 'silver', 'age': '11 weeks', 'sample_name': 'Sample2', 'family_relationship': 'littermates', 'phenotype': 'healthy control'}, 'name': 'Sample2: host-associated'}",NA,"mgp13418"
