"samples","biome","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","full_metadata_link","investigation_type","sequence_type","collection_date","continent","country","latitude","longitude","PI_organization","PI_organization_address","PI_organization_country","PI_firstname","PI_lastname","PI_email","env_package_full","X","project_id"
"mgm4665890","Homo","oral epithelium","saliva","human-oral",NA,"cat035A","NARCH_Periodontal","https://api.mg-rast.org/metagenome/mgm4665890.3/metadata?verbosity=full","metagenome","WGS","2012-12-01",NA,"USA",32.7747,-117.0694,"San Diego State University","5500 Campanile Drive San Diego ,CA 92182","USA","Scott","Kelley","skelley@sdsu.edu","{'id': 'mge638584', 'name': 'cat035A: human-oral', 'data': {'env_package': 'human-oral', 'mgrast_id': 'mge638584', 'sample_name': 'cat035A'}, 'type': 'human-oral'}",NA,"mgp15104"
"mgm4665891","Homo","oral epithelium","saliva","human-oral",NA,"cat038A","NARCH_Periodontal","https://api.mg-rast.org/metagenome/mgm4665891.3/metadata?verbosity=full","metagenome","WGS","2012-12-01",NA,"USA",32.7747,-117.0694,"San Diego State University","5500 Campanile Drive San Diego ,CA 92182","USA","Scott","Kelley","skelley@sdsu.edu","{'type': 'human-oral', 'data': {'mgrast_id': 'mge638587', 'env_package': 'human-oral', 'sample_name': 'cat038A'}, 'name': 'cat038A: human-oral', 'id': 'mge638587'}",NA,"mgp15104"
"mgm4665892","Homo","oral epithelium","saliva","human-oral",NA,"cat035B","NARCH_Periodontal","https://api.mg-rast.org/metagenome/mgm4665892.3/metadata?verbosity=full","metagenome","WGS","2012-12-01",NA,"USA",32.7747,-117.0694,"San Diego State University","5500 Campanile Drive San Diego ,CA 92182","USA","Scott","Kelley","skelley@sdsu.edu","{'type': 'human-oral', 'data': {'sample_name': 'cat035B', 'env_package': 'human-oral', 'mgrast_id': 'mge638590'}, 'name': 'cat035B: human-oral', 'id': 'mge638590'}",NA,"mgp15104"
"mgm4666066","Homo","oral epithelium","saliva","human-oral",NA,"cat015B","NARCH_Periodontal","https://api.mg-rast.org/metagenome/mgm4666066.3/metadata?verbosity=full","metagenome","WGS","2012-12-01",NA,"USA",32.7747,-117.0694,"San Diego State University","5500 Campanile Drive San Diego ,CA 92182","USA","Scott","Kelley","skelley@sdsu.edu","{'data': {'env_package': 'human-oral', 'sample_name': 'cat015B', 'mgrast_id': 'mge638593'}, 'name': 'cat015B: human-oral', 'type': 'human-oral', 'id': 'mge638593'}",NA,"mgp15104"
"mgm4666067","Homo","oral epithelium","saliva","human-oral",NA,"cat24A","NARCH_Periodontal","https://api.mg-rast.org/metagenome/mgm4666067.3/metadata?verbosity=full","metagenome","WGS","2012-12-01",NA,"USA",32.7747,-117.0694,"San Diego State University","5500 Campanile Drive San Diego ,CA 92182","USA","Scott","Kelley","skelley@sdsu.edu","{'id': 'mge638596', 'type': 'human-oral', 'data': {'env_package': 'human-oral', 'sample_name': 'cat24A', 'mgrast_id': 'mge638596'}, 'name': 'cat24A: human-oral'}",NA,"mgp15104"
"mgm4666069","Homo","oral epithelium","saliva","human-oral",NA,"cat009B","NARCH_Periodontal","https://api.mg-rast.org/metagenome/mgm4666069.3/metadata?verbosity=full","metagenome","WGS","2012-12-01",NA,"USA",32.7747,-117.0694,"San Diego State University","5500 Campanile Drive San Diego ,CA 92182","USA","Scott","Kelley","skelley@sdsu.edu","{'data': {'mgrast_id': 'mge638599', 'sample_name': 'cat009B', 'env_package': 'human-oral'}, 'type': 'human-oral', 'name': 'cat009B: human-oral', 'id': 'mge638599'}",NA,"mgp15104"
"mgm4666070","Homo","oral epithelium","saliva","human-oral",NA,"cat012B","NARCH_Periodontal","https://api.mg-rast.org/metagenome/mgm4666070.3/metadata?verbosity=full","metagenome","WGS","2012-12-01",NA,"USA",32.7747,-117.0694,"San Diego State University","5500 Campanile Drive San Diego ,CA 92182","USA","Scott","Kelley","skelley@sdsu.edu","{'name': 'cat012B: human-oral', 'type': 'human-oral', 'data': {'mgrast_id': 'mge638602', 'sample_name': 'cat012B', 'env_package': 'human-oral'}, 'id': 'mge638602'}",NA,"mgp15104"
"mgm4667084","Homo","oral epithelium","saliva","human-oral",NA,"cat033A","NARCH_Periodontal","https://api.mg-rast.org/metagenome/mgm4667084.3/metadata?verbosity=full","metagenome","WGS","2012-12-01",NA,"USA",32.7747,-117.0694,"San Diego State University","5500 Campanile Drive San Diego ,CA 92182","USA","Scott","Kelley","skelley@sdsu.edu","{'id': 'mge638605', 'data': {'mgrast_id': 'mge638605', 'sample_name': 'cat033A', 'env_package': 'human-oral'}, 'name': 'cat033A: human-oral', 'type': 'human-oral'}",NA,"mgp15104"
"mgm4667085","Homo","oral epithelium","saliva","human-oral",NA,"cat022B","NARCH_Periodontal","https://api.mg-rast.org/metagenome/mgm4667085.3/metadata?verbosity=full","metagenome","WGS","2012-12-01",NA,"USA",32.7747,-117.0694,"San Diego State University","5500 Campanile Drive San Diego ,CA 92182","USA","Scott","Kelley","skelley@sdsu.edu","{'type': 'human-oral', 'data': {'env_package': 'human-oral', 'mgrast_id': 'mge638608', 'sample_name': 'cat022B'}, 'name': 'cat022B: human-oral', 'id': 'mge638608'}",NA,"mgp15104"
"mgm4667096","Homo","oral epithelium","saliva","human-oral",NA,"cat009A","NARCH_Periodontal","https://api.mg-rast.org/metagenome/mgm4667096.3/metadata?verbosity=full","metagenome","WGS","2012-12-01",NA,"USA",32.7747,-117.0694,"San Diego State University","5500 Campanile Drive San Diego ,CA 92182","USA","Scott","Kelley","skelley@sdsu.edu","{'name': 'cat009A: human-oral', 'type': 'human-oral', 'data': {'env_package': 'human-oral', 'mgrast_id': 'mge638611', 'sample_name': 'cat009A'}, 'id': 'mge638611'}",NA,"mgp15104"
"mgm4667097","Homo","oral epithelium","saliva","human-oral",NA,"cat022A","NARCH_Periodontal","https://api.mg-rast.org/metagenome/mgm4667097.3/metadata?verbosity=full","metagenome","WGS","2012-12-01",NA,"USA",32.7747,-117.0694,"San Diego State University","5500 Campanile Drive San Diego ,CA 92182","USA","Scott","Kelley","skelley@sdsu.edu","{'data': {'mgrast_id': 'mge638614', 'env_package': 'human-oral', 'sample_name': 'cat022A'}, 'type': 'human-oral', 'id': 'mge638614', 'name': 'cat022A: human-oral'}",NA,"mgp15104"
"mgm4667098","Homo","oral epithelium","saliva","human-oral",NA,"cat015A","NARCH_Periodontal","https://api.mg-rast.org/metagenome/mgm4667098.3/metadata?verbosity=full","metagenome","WGS","2012-12-01",NA,"USA",32.7747,-117.0694,"San Diego State University","5500 Campanile Drive San Diego ,CA 92182","USA","Scott","Kelley","skelley@sdsu.edu","{'data': {'mgrast_id': 'mge638617', 'env_package': 'human-oral', 'sample_name': 'cat015A'}, 'name': 'cat015A: human-oral', 'type': 'human-oral', 'id': 'mge638617'}",NA,"mgp15104"
"mgm4696715","Homo","oral epithelium","saliva","human-oral",NA,"cat068B","NARCH_Periodontal","https://api.mg-rast.org/metagenome/mgm4696715.3/metadata?verbosity=full","metagenome","WGS","2012-12-01",NA,"USA",32.7747,-117.0694,"San Diego State University","5500 Campanile Drive San Diego ,CA 92182","USA","Scott","Kelley","skelley@sdsu.edu","{'name': 'cat068B: human-oral', 'id': 'mge638620', 'data': {'mgrast_id': 'mge638620', 'sample_name': 'cat068B', 'env_package': 'human-oral'}, 'type': 'human-oral'}",NA,"mgp15104"
